name,category,level,damage,autoAttack,delay,isUnique,isTradeable,Strength,Vitality,CriticalHit,Determination,Tenacity,SkillSpeed,DirectHitRate,Dexterity,Intelligence,SpellSpeed,Mind,Piety
Zurvanite Fists,Pugilist's Arm,265,83.0,70.82,2.56,1,0,175.0,196.0,0.0,91.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
Sharpened Sultan's Fists,Pugilist's Arm,260,83.0,70.82,2.56,1,0,169.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shire Cesti,Pugilist's Arm,260,83.0,70.82,2.56,1,0,169.0,188.0,133.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
Sophic Fists,Pugilist's Arm,255,82.0,69.97,2.56,1,0,162.0,179.0,91.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kinna Claws,Pugilist's Arm,255,82.0,69.97,2.56,1,0,162.0,179.0,0.0,87.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
High Steel Knuckles,Pugilist's Arm,255,74.0,63.14,2.56,0,1,146.0,161.0,0.0,112.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0
Heavy Metal Claws,Pugilist's Arm,250,73.0,62.29,2.56,0,1,139.0,154.0,80.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0
Edenmorn Samurai Blade,Samurai's Arm,535,134.0,117.92,2.64,1,0,725.0,836.0,531.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0
Augmented Cryptlurker's Samurai Blade,Samurai's Arm,530,133.0,117.04,2.64,1,0,723.0,830.0,0.0,368.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0
Diamond Zeta Blade,Samurai's Arm,525,132.0,116.16,2.64,1,0,704.0,804.0,365.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cryptlurker's Samurai Blade,Samurai's Arm,520,131.0,115.28,2.64,1,0,686.0,778.0,0.0,361.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0
Augmented Exarchic Blade,Samurai's Arm,520,118.0,103.84,2.64,0,0,617.0,700.0,0.0,464.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0
Augmented Law's Order Samurai Blade,Samurai's Arm,515,130.0,114.4,2.64,1,0,668.0,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerald Blade,Samurai's Arm,515,130.0,114.4,2.64,1,0,668.0,754.0,510.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0
Law's Order Samurai Blade,Samurai's Arm,510,129.0,113.52,2.64,1,0,651.0,730.0,353.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Exarchic Blade,Samurai's Arm,510,116.0,102.08,2.64,0,1,586.0,657.0,0.0,454.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0
Edenchoir Samurai Blade,Samurai's Arm,505,128.0,112.64,2.64,1,0,634.0,707.0,498.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0
Hoshikiri Recollection,Samurai's Arm,500,127.0,111.76,2.64,1,0,617.0,685.0,0.0,492.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0
Augmented Hoshikiri,Samurai's Arm,500,127.0,111.76,2.64,1,0,617.0,685.0,0.0,492.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0
Augmented Crystarium Samurai Blade,Samurai's Arm,500,127.0,111.76,2.64,1,0,617.0,685.0,344.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blade of Light,Samurai's Arm,495,126.0,110.88,2.64,1,0,602.0,664.0,0.0,487.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0
Crystarium Samurai Blade,Samurai's Arm,490,125.0,110.0,2.64,1,0,587.0,643.0,337.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Neo-Ishgardian Blade,Samurai's Arm,490,112.0,98.56,2.64,0,0,528.0,579.0,434.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0
Hoshikiri,Samurai's Arm,485,124.0,109.12,2.64,1,0,573.0,623.0,0.0,477.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0
Ruby Samurai Blade,Samurai's Arm,485,124.0,109.12,2.64,1,0,573.0,623.0,334.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0
Neo-Ishgardian Blade,Samurai's Arm,480,111.0,97.68,2.64,0,1,502.0,543.0,425.0,0.0,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0
Edengrace Blade,Samurai's Arm,475,122.0,107.36,2.64,1,0,544.0,585.0,0.0,327.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0
Ultimate Honebami,Samurai's Arm,475,122.0,107.36,2.64,1,0,544.0,585.0,0.0,327.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0
Augmented Deepshadow Blade,Samurai's Arm,470,121.0,106.48,2.64,1,0,530.0,566.0,462.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0
Aischune,Samurai's Arm,465,120.0,105.6,2.64,1,0,516.0,548.0,455.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0
Deepshadow Blade,Samurai's Arm,460,119.0,104.72,2.64,1,0,502.0,529.0,448.0,0.0,0.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Sankhara,Samurai's Arm,460,107.0,94.16,2.64,0,0,452.0,476.0,0.0,0.0,0.0,403.0,282.0,0.0,0.0,0.0,0.0,0.0
The King's Katana,Samurai's Arm,450,117.0,102.96,2.64,1,0,476.0,494.0,0.0,434.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0
Sankhara,Samurai's Arm,450,105.0,92.4,2.64,0,1,428.0,445.0,0.0,0.0,0.0,391.0,273.0,0.0,0.0,0.0,0.0,0.0
Ronkan Blade,Samurai's Arm,440,115.0,101.2,2.64,1,0,451.0,462.0,0.0,0.0,0.0,294.0,420.0,0.0,0.0,0.0,0.0,0.0
Weathered Dojikiri Yasutsuna,Samurai's Arm,430,114.0,100.32,2.64,1,0,437.0,459.0,413.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Aischune,Samurai's Arm,430,103.0,90.64,2.64,0,1,393.0,413.0,372.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0
Blade of the Forgiven,Samurai's Arm,418,112.0,98.56,2.64,1,0,421.0,457.0,0.0,280.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0
Dwarven Mythril Uchigatana,Samurai's Arm,415,100.0,88.0,2.64,0,1,375.0,411.0,0.0,350.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
Nabaath Katana,Samurai's Arm,412,111.0,97.68,2.64,1,0,413.0,456.0,0.0,379.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0
Titanbronze Uchigatana,Samurai's Arm,409,99.0,87.12,2.64,0,1,368.0,410.0,0.0,333.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0
Ravel Keeper's Blade,Samurai's Arm,406,110.0,96.8,2.64,1,0,405.0,455.0,252.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0
Bluespirit Uchigatana,Samurai's Arm,403,97.0,85.36,2.64,0,1,362.0,408.0,318.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0
Fae Blade,Samurai's Arm,400,108.0,95.04,2.64,1,0,399.0,451.0,350.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deepgold Uchigatana,Samurai's Arm,395,96.0,84.48,2.64,0,1,351.0,395.0,0.0,216.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0
Lakeland Blade,Samurai's Arm,390,107.0,94.16,2.64,1,0,381.0,426.0,0.0,0.0,0.0,337.0,236.0,0.0,0.0,0.0,0.0,0.0
Torigashira Physeos,Samurai's Arm,405,109.0,95.92,2.64,1,0,403.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torigashira Eureka,Samurai's Arm,405,109.0,95.92,2.64,1,0,403.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omega Samurai Blade,Samurai's Arm,405,109.0,95.92,2.64,1,0,403.0,455.0,356.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0
Torigashira,Samurai's Arm,400,108.0,95.04,2.64,1,0,399.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Scaevan Magitek Samurai Blade,Samurai's Arm,400,108.0,95.04,2.64,1,0,399.0,451.0,0.0,0.0,0.0,350.0,245.0,0.0,0.0,0.0,0.0,0.0
Hydatos Blade +1,Samurai's Arm,395,107.0,94.16,2.64,1,0,390.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seiryu's Rippled Katana,Samurai's Arm,395,107.0,94.16,2.64,1,0,390.0,438.0,343.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydatos Blade,Samurai's Arm,390,107.0,94.16,2.64,1,0,381.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scaevan Magitek Samurai Blade,Samurai's Arm,390,107.0,94.16,2.64,1,0,381.0,426.0,0.0,0.0,0.0,337.0,236.0,0.0,0.0,0.0,0.0,0.0
Yama Katana,Samurai's Arm,390,96.0,84.48,2.64,0,0,343.0,384.0,212.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pyros Blade,Samurai's Arm,385,106.0,93.28,2.64,1,0,372.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suzaku's Chokuto,Samurai's Arm,385,106.0,93.28,2.64,1,0,372.0,414.0,0.0,330.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0
Deepgold Blade,Samurai's Arm,385,95.0,83.6,2.64,0,1,335.0,373.0,297.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0
Elemental Blade +2,Samurai's Arm,380,105.0,92.4,2.64,1,0,363.0,402.0,0.0,227.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0
Rakshasa Katana,Samurai's Arm,380,95.0,83.6,2.64,0,1,327.0,362.0,204.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elemental Blade +1,Samurai's Arm,375,105.0,92.4,2.64,1,0,355.0,391.0,0.0,223.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0
Diamond Katana,Samurai's Arm,375,105.0,92.4,2.64,1,0,355.0,391.0,0.0,223.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0
Amakura Ultima,Samurai's Arm,375,105.0,92.4,2.64,1,0,355.0,391.0,0.0,223.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0
Elemental Blade,Samurai's Arm,370,104.0,91.52,2.64,1,0,347.0,380.0,0.0,218.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0
Kanesada Kai,Samurai's Arm,370,104.0,91.52,2.64,1,0,347.0,380.0,311.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0
Kiku-ichimonji Pagos +1,Samurai's Arm,365,103.0,90.64,2.64,1,0,339.0,369.0,0.0,213.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0
Tsukuyomi's Chokuto,Samurai's Arm,365,103.0,90.64,2.64,1,0,339.0,369.0,305.0,0.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
Empyrean Tachi,Samurai's Arm,365,103.0,90.64,2.64,1,0,339.0,369.0,0.0,213.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiku-ichimonji Pagos,Samurai's Arm,360,102.0,89.76,2.64,1,0,330.0,358.0,0.0,209.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0
Kanesada,Samurai's Arm,360,102.0,89.76,2.64,1,0,330.0,358.0,298.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0
Augmented Nightsteel Katana,Samurai's Arm,360,92.0,80.96,2.64,0,0,297.0,322.0,188.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiku-ichimonji Anemos,Samurai's Arm,355,101.0,88.88,2.64,1,0,323.0,348.0,0.0,204.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0
Byakko's Katana,Samurai's Arm,355,101.0,88.88,2.64,1,0,323.0,348.0,204.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0
Nightsteel Katana,Samurai's Arm,350,91.0,80.08,2.64,0,1,284.0,304.0,180.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiku-ichimonji +2,Samurai's Arm,345,100.0,88.0,2.64,1,0,308.0,328.0,0.0,196.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0
Genji Katana,Samurai's Arm,345,100.0,88.0,2.64,1,0,308.0,328.0,0.0,280.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0
Ultimate Dreadwyrm Katana,Samurai's Arm,345,100.0,88.0,2.64,1,0,308.0,328.0,0.0,280.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0
Kiku-ichimonji +1,Samurai's Arm,340,99.0,87.12,2.64,1,0,301.0,319.0,0.0,191.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0
Augmented Lost Allagan Katana,Samurai's Arm,340,99.0,87.12,2.64,1,0,301.0,319.0,191.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0
Kiku-ichimonji,Samurai's Arm,335,98.0,86.24,2.64,1,0,293.0,308.0,0.0,189.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0
Shinryu's Katana,Samurai's Arm,335,98.0,86.24,2.64,1,0,293.0,308.0,270.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0
Lost Allagan Katana,Samurai's Arm,330,98.0,86.24,2.64,1,0,284.0,299.0,188.0,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0
Susano's Tachi,Samurai's Arm,320,97.0,85.36,2.64,1,0,268.0,280.0,0.0,263.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0
Chromite Uchigatana,Samurai's Arm,320,87.0,76.56,2.64,0,1,241.0,252.0,165.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ala Mhigan Katana,Samurai's Arm,310,96.0,84.48,2.64,1,0,253.0,263.0,181.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uchigatana of the Crimson Lotus,Samurai's Arm,300,95.0,83.6,2.64,1,0,237.0,243.0,0.0,0.0,0.0,175.0,251.0,0.0,0.0,0.0,0.0,0.0
Antiquated Kiku-ichimonji,Samurai's Arm,290,93.0,81.84,2.64,1,0,222.0,225.0,169.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinryu's Ephemeral Katana,Samurai's Arm,290,84.0,73.92,2.64,0,1,200.0,202.0,218.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
Tsukuyomi's Moonlit Chokuto,Samurai's Arm,290,84.0,73.92,2.64,0,1,200.0,203.0,218.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
Suzaku's Flame-kissed Chokuto,Samurai's Arm,290,84.0,73.92,2.64,0,1,200.0,203.0,0.0,218.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0
Seiryu's Sanctified Katana,Samurai's Arm,290,84.0,73.92,2.64,0,1,200.0,203.0,218.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byakko's Enspirited Katana,Samurai's Arm,290,84.0,73.92,2.64,0,1,200.0,203.0,152.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
Kotetsu,Samurai's Arm,288,92.0,80.96,2.64,1,0,217.0,221.0,222.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0
Molybdenum Uchigatana,Samurai's Arm,285,81.0,71.28,2.64,0,1,190.0,196.0,128.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0
Okanehira Shin,Samurai's Arm,282,89.0,78.32,2.64,1,0,206.0,216.0,186.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0
Doman Steel Tachi,Samurai's Arm,279,78.0,68.64,2.64,0,1,180.0,193.0,153.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Unsullied Skies,Samurai's Arm,276,86.0,75.68,2.64,1,0,195.0,213.0,0.0,0.0,0.0,109.0,155.0,0.0,0.0,0.0,0.0,0.0
Doman Iron Uchigatana,Samurai's Arm,273,76.0,66.88,2.64,0,1,168.0,189.0,0.0,121.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0
Ruby Tide Uchigatana,Samurai's Arm,270,84.0,73.92,2.64,1,0,182.0,204.0,139.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
High Steel Uchigatana,Samurai's Arm,265,75.0,66.0,2.64,0,1,158.0,176.0,85.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghost Barque Katana,Samurai's Arm,260,83.0,73.04,2.64,1,0,169.0,188.0,133.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coven Katana,Samurai's Arm,280,87.0,76.56,2.64,0,0,202.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandrian Metal Katana,Samurai's Arm,275,85.0,74.8,2.64,1,0,189.0,213.0,99.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Augmented Shire Katana,Samurai's Arm,270,84.0,73.92,2.64,1,0,182.0,204.0,0.0,0.0,0.0,139.0,97.0,0.0,0.0,0.0,0.0,0.0
Zurvanite Katana,Samurai's Arm,265,83.0,73.04,2.64,1,0,175.0,196.0,0.0,130.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
Shire Katana,Samurai's Arm,260,83.0,73.04,2.64,1,0,169.0,188.0,0.0,0.0,0.0,133.0,93.0,0.0,0.0,0.0,0.0,0.0
Sophic Katana,Samurai's Arm,255,82.0,72.16,2.64,1,0,162.0,179.0,0.0,124.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
Kinna Katana,Samurai's Arm,255,82.0,72.16,2.64,1,0,162.0,179.0,129.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
High Steel Tachi,Samurai's Arm,255,74.0,65.12,2.64,0,1,146.0,161.0,81.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0
Edenmorn Main Gauches,Rogue's Arm,535,134.0,114.34,2.56,1,0,0.0,836.0,531.0,0.0,0.0,0.0,372.0,725.0,0.0,0.0,0.0,0.0
Augmented Cryptlurker's Cleavers,Rogue's Arm,530,133.0,113.49,2.56,1,0,0.0,830.0,0.0,526.0,0.0,0.0,368.0,723.0,0.0,0.0,0.0,0.0
Diamond Zeta Cleavers,Rogue's Arm,525,132.0,112.64,2.56,1,0,0.0,804.0,521.0,365.0,0.0,0.0,0.0,704.0,0.0,0.0,0.0,0.0
Cryptlurker's Cleavers,Rogue's Arm,520,131.0,111.78,2.56,1,0,0.0,778.0,0.0,515.0,0.0,0.0,361.0,686.0,0.0,0.0,0.0,0.0
Augmented Exarchic Daggers,Rogue's Arm,520,118.0,100.69,2.56,0,0,0.0,700.0,464.0,325.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0
Augmented Law's Order Knives,Rogue's Arm,515,130.0,110.93,2.56,1,0,0.0,754.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0
Emerald Cleavers,Rogue's Arm,515,130.0,110.93,2.56,1,0,0.0,754.0,510.0,0.0,0.0,0.0,357.0,668.0,0.0,0.0,0.0,0.0
Law's Order Knives,Rogue's Arm,510,129.0,110.08,2.56,1,0,0.0,730.0,353.0,0.0,0.0,0.0,504.0,651.0,0.0,0.0,0.0,0.0
Exarchic Daggers,Rogue's Arm,510,116.0,98.98,2.56,0,1,0.0,657.0,454.0,318.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0
Edenchoir Daggers,Rogue's Arm,505,128.0,109.22,2.56,1,0,0.0,707.0,498.0,0.0,0.0,0.0,349.0,634.0,0.0,0.0,0.0,0.0
Honeshirazu Recollection,Rogue's Arm,500,127.0,108.37,2.56,1,0,0.0,685.0,344.0,492.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0
Augmented Honeshirazu,Rogue's Arm,500,127.0,108.37,2.56,1,0,0.0,685.0,344.0,492.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0
Augmented Crystarium Daggers,Rogue's Arm,500,127.0,108.37,2.56,1,0,0.0,685.0,344.0,0.0,0.0,0.0,492.0,617.0,0.0,0.0,0.0,0.0
Knives of Light,Rogue's Arm,495,126.0,107.52,2.56,1,0,0.0,664.0,487.0,341.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0
Crystarium Daggers,Rogue's Arm,490,125.0,106.66,2.56,1,0,0.0,643.0,337.0,0.0,0.0,0.0,482.0,587.0,0.0,0.0,0.0,0.0
Augmented Neo-Ishgardian Daggers,Rogue's Arm,490,112.0,95.57,2.56,0,0,0.0,579.0,434.0,303.0,0.0,0.0,0.0,528.0,0.0,0.0,0.0,0.0
Honeshirazu,Rogue's Arm,485,124.0,105.81,2.56,1,0,0.0,623.0,334.0,477.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0,0.0
Ruby Daggers,Rogue's Arm,485,124.0,105.81,2.56,1,0,0.0,623.0,334.0,0.0,0.0,0.0,477.0,573.0,0.0,0.0,0.0,0.0
Neo-Ishgardian Daggers,Rogue's Arm,480,111.0,94.72,2.56,0,1,0.0,543.0,425.0,297.0,0.0,0.0,0.0,502.0,0.0,0.0,0.0,0.0
Edengrace Knives,Rogue's Arm,475,122.0,104.1,2.56,1,0,0.0,585.0,0.0,467.0,0.0,0.0,327.0,544.0,0.0,0.0,0.0,0.0
Ultimate Kannagi,Rogue's Arm,475,122.0,104.1,2.56,1,0,0.0,585.0,0.0,467.0,0.0,0.0,327.0,544.0,0.0,0.0,0.0,0.0
Augmented Deepshadow Daggers,Rogue's Arm,470,121.0,103.25,2.56,1,0,0.0,566.0,323.0,0.0,0.0,0.0,462.0,530.0,0.0,0.0,0.0,0.0
Phthonos,Rogue's Arm,465,120.0,102.4,2.56,1,0,0.0,548.0,455.0,0.0,0.0,0.0,319.0,516.0,0.0,0.0,0.0,0.0
Deepshadow Daggers,Rogue's Arm,460,119.0,101.54,2.56,1,0,0.0,529.0,314.0,0.0,0.0,0.0,448.0,502.0,0.0,0.0,0.0,0.0
Augmented Silktones,Rogue's Arm,460,107.0,91.3,2.56,0,0,0.0,476.0,403.0,0.0,0.0,0.0,282.0,452.0,0.0,0.0,0.0,0.0
The King's Cleavers,Rogue's Arm,450,117.0,99.84,2.56,1,0,0.0,494.0,304.0,434.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0
Silktones,Rogue's Arm,450,105.0,89.6,2.56,0,1,0.0,445.0,391.0,0.0,0.0,0.0,273.0,428.0,0.0,0.0,0.0,0.0
Ronkan Daggers,Rogue's Arm,440,115.0,98.13,2.56,1,0,0.0,462.0,0.0,294.0,0.0,0.0,420.0,451.0,0.0,0.0,0.0,0.0
Weathered Heishi Shorinken,Rogue's Arm,430,114.0,97.28,2.56,1,0,0.0,459.0,413.0,289.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0
Augmented Phthonos,Rogue's Arm,430,103.0,87.89,2.56,0,1,0.0,413.0,372.0,0.0,0.0,0.0,260.0,393.0,0.0,0.0,0.0,0.0
Daggers of the Forgiven,Rogue's Arm,418,112.0,95.57,2.56,1,0,0.0,457.0,0.0,280.0,0.0,399.0,0.0,421.0,0.0,0.0,0.0,0.0
Dwarven Mythril Rotaries,Rogue's Arm,415,100.0,85.33,2.56,0,1,0.0,411.0,245.0,0.0,0.0,0.0,350.0,375.0,0.0,0.0,0.0,0.0
Nabaath Daggers,Rogue's Arm,412,111.0,94.72,2.56,1,0,0.0,456.0,266.0,379.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0
Titanbronze Daggers,Rogue's Arm,409,99.0,84.48,2.56,0,1,0.0,410.0,0.0,233.0,0.0,0.0,333.0,368.0,0.0,0.0,0.0,0.0
Ravel Keeper's Knives,Rogue's Arm,406,110.0,93.86,2.56,1,0,0.0,455.0,360.0,252.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0
Bluespirit Daggers,Rogue's Arm,403,97.0,82.77,2.56,0,1,0.0,408.0,223.0,0.0,0.0,0.0,318.0,362.0,0.0,0.0,0.0,0.0
Fae Knives,Rogue's Arm,400,108.0,92.16,2.56,1,0,0.0,451.0,350.0,0.0,0.0,0.0,245.0,399.0,0.0,0.0,0.0,0.0
Deepgold Daggers,Rogue's Arm,395,96.0,81.92,2.56,0,1,0.0,395.0,216.0,309.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0
Lakeland Daggers,Rogue's Arm,390,107.0,91.3,2.56,1,0,0.0,426.0,0.0,0.0,0.0,236.0,337.0,381.0,0.0,0.0,0.0,0.0
Kasasagi Physeos,Rogue's Arm,405,109.0,93.01,2.56,1,0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0
Kasasagi Eureka,Rogue's Arm,405,109.0,93.01,2.56,1,0,0.0,455.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0
Omega Sickles,Rogue's Arm,405,109.0,93.01,2.56,1,0,0.0,455.0,0.0,249.0,0.0,0.0,356.0,403.0,0.0,0.0,0.0,0.0
Kasasagi,Rogue's Arm,400,108.0,92.16,2.56,1,0,0.0,451.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0
Augmented Scaevan Magitek Daggers,Rogue's Arm,400,108.0,92.16,2.56,1,0,0.0,451.0,350.0,245.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0
Hydatos Knives +1,Rogue's Arm,395,107.0,91.3,2.56,1,0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0
Seiryu's Daggers,Rogue's Arm,395,107.0,91.3,2.56,1,0,0.0,438.0,240.0,343.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0
Hydatos Knives,Rogue's Arm,390,107.0,91.3,2.56,1,0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0
Scaevan Magitek Daggers,Rogue's Arm,390,107.0,91.3,2.56,1,0,0.0,426.0,337.0,236.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0
Yama Daggers,Rogue's Arm,390,96.0,81.92,2.56,0,0,0.0,384.0,0.0,212.0,0.0,0.0,303.0,343.0,0.0,0.0,0.0,0.0
Pyros Knives,Rogue's Arm,385,106.0,90.45,2.56,1,0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0
